ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2022-01-03T11:27:43.050724990Z,2022-01-03T11:27:43.050714390Z,10,2,10600,A,N,5,1136.020000000,100,130,10600,5023928,1135.000000000,1135.800000000,538,1,2,1,1134.620000000,1135.840000000,100,200,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.300000000,1135.940000000,27,100,3,1,1134.230000000,1136.000000000,2,16,1,4,1134.000000000,1136.020000000,1021,100,3,1,1133.670000000,1136.030000000,9,1,1,1,1133.500000000,1136.390000000,1,100,1,1,1133.050000000,1136.500000000,1,50,1,1,1133.000000000,1136.520000000,51,500,5,1,TSLA
2022-01-03T11:27:43.066065013Z,2022-01-03T11:27:43.066054901Z,10,2,10600,C,N,5,1136.020000000,100,130,10112,5023932,1135.000000000,1135.800000000,538,1,2,1,1134.620000000,1135.840000000,100,200,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.300000000,1135.940000000,27,100,3,1,1134.230000000,1136.000000000,2,16,1,4,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.390000000,9,100,1,1,1133.500000000,1136.500000000,1,50,1,1,1133.050000000,1136.520000000,1,500,1,1,1133.000000000,1136.530000000,51,1,5,1,TSLA
2022-01-03T11:27:43.066079191Z,2022-01-03T11:27:43.066068825Z,10,2,10600,A,N,6,1136.170000000,100,130,10366,5023933,1135.000000000,1135.800000000,538,1,2,1,1134.620000000,1135.840000000,100,200,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.300000000,1135.940000000,27,100,3,1,1134.230000000,1136.000000000,2,16,1,4,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.170000000,9,100,1,1,1133.500000000,1136.390000000,1,100,1,1,1133.050000000,1136.500000000,1,50,1,1,1133.000000000,1136.520000000,51,500,5,1,TSLA
2022-01-03T11:27:43.149361170Z,2022-01-03T11:27:43.149350273Z,10,2,10600,C,N,3,1134.300000000,6,130,10897,5023981,1135.000000000,1135.800000000,538,1,2,1,1134.620000000,1135.840000000,100,200,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,16,1,4,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.170000000,9,100,1,1,1133.500000000,1136.390000000,1,100,1,1,1133.050000000,1136.500000000,1,50,1,1,1133.000000000,1136.520000000,51,500,5,1,TSLA
2022-01-03T11:27:43.149457141Z,2022-01-03T11:27:43.149446688Z,10,2,10600,A,N,2,1134.530000000,6,130,10453,5023982,1135.000000000,1135.800000000,538,1,2,1,1134.620000000,1135.840000000,100,200,1,1,1134.530000000,1135.890000000,6,9,1,1,1134.500000000,1135.940000000,1,100,1,1,1134.300000000,1136.000000000,21,16,2,4,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.170000000,1021,100,3,1,1133.670000000,1136.390000000,9,100,1,1,1133.500000000,1136.500000000,1,50,1,1,1133.050000000,1136.520000000,1,500,1,1,TSLA
2022-01-03T11:27:43.242669738Z,2022-01-03T11:27:43.242659353Z,10,2,11601,A,N,0,61.820000000,49,130,10385,5024155,61.710000000,61.820000000,6,49,1,1,61.700000000,61.830000000,710,552,3,3,61.660000000,61.860000000,49,602,1,2,61.650000000,61.880000000,803,42,4,1,61.630000000,61.900000000,5,50,1,1,61.620000000,61.960000000,600,3,1,1,61.590000000,62.000000000,10,15,1,1,61.530000000,62.100000000,508,30,2,2,61.520000000,62.200000000,112,10,1,1,61.500000000,62.300000000,181,10,2,1,XOM
2022-01-03T11:27:43.262017078Z,2022-01-03T11:27:43.262003430Z,10,2,27,T,A,0,178.390000000,1,0,13648,5024166,178.390000000,178.450000000,1,70,1,2,178.380000000,178.490000000,3,83,1,2,178.320000000,178.500000000,901,115,3,3,178.300000000,178.540000000,767,31,7,1,178.280000000,178.550000000,83,1,4,1,178.270000000,178.560000000,46,400,3,1,178.260000000,178.590000000,1,20,1,1,178.250000000,178.610000000,38,1,4,1,178.240000000,178.690000000,6,260,2,1,178.230000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.262017078Z,2022-01-03T11:27:43.262003430Z,10,2,27,T,A,0,178.380000000,3,130,13648,5024167,178.380000000,178.450000000,3,70,1,2,178.320000000,178.490000000,901,83,3,2,178.300000000,178.500000000,767,115,7,3,178.280000000,178.540000000,83,31,4,1,178.270000000,178.550000000,46,1,3,1,178.260000000,178.560000000,1,400,1,1,178.250000000,178.590000000,38,20,4,1,178.240000000,178.610000000,6,1,2,1,178.230000000,178.690000000,1,260,1,1,178.220000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.262017078Z,2022-01-03T11:27:43.262003430Z,10,2,27,C,N,0,178.380000000,3,130,13648,5024167,178.320000000,178.450000000,901,70,3,2,178.300000000,178.490000000,767,83,7,2,178.280000000,178.500000000,83,115,4,3,178.270000000,178.540000000,46,31,3,1,178.260000000,178.550000000,1,1,1,1,178.250000000,178.560000000,38,400,4,1,178.240000000,178.590000000,6,20,2,1,178.230000000,178.610000000,1,1,1,1,178.220000000,178.690000000,1,260,1,1,178.210000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.262031629Z,2022-01-03T11:27:43.262020511Z,10,2,27,C,N,0,178.320000000,400,130,11118,5024168,178.320000000,178.450000000,501,70,2,2,178.300000000,178.490000000,767,83,7,2,178.280000000,178.500000000,83,115,4,3,178.270000000,178.540000000,46,31,3,1,178.260000000,178.550000000,1,1,1,1,178.250000000,178.560000000,38,400,4,1,178.240000000,178.590000000,6,20,2,1,178.230000000,178.610000000,1,1,1,1,178.220000000,178.690000000,1,260,1,1,178.210000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.262157224Z,2022-01-03T11:27:43.262143799Z,10,2,27,T,N,0,178.350000000,50,0,13425,5024169,178.320000000,178.450000000,501,70,2,2,178.300000000,178.490000000,767,83,7,2,178.280000000,178.500000000,83,115,4,3,178.270000000,178.540000000,46,31,3,1,178.260000000,178.550000000,1,1,1,1,178.250000000,178.560000000,38,400,4,1,178.240000000,178.590000000,6,20,2,1,178.230000000,178.610000000,1,1,1,1,178.220000000,178.690000000,1,260,1,1,178.210000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.262157224Z,2022-01-03T11:27:43.262143799Z,10,2,27,T,A,0,178.320000000,3,130,13425,5024170,178.320000000,178.450000000,501,70,2,2,178.300000000,178.490000000,767,83,7,2,178.280000000,178.500000000,83,115,4,3,178.270000000,178.540000000,46,31,3,1,178.260000000,178.550000000,1,1,1,1,178.250000000,178.560000000,38,400,4,1,178.240000000,178.590000000,6,20,2,1,178.230000000,178.610000000,1,1,1,1,178.220000000,178.690000000,1,260,1,1,178.210000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.262157224Z,2022-01-03T11:27:43.262143799Z,10,2,27,C,N,0,178.320000000,3,130,13425,5024170,178.320000000,178.450000000,498,70,2,2,178.300000000,178.490000000,767,83,7,2,178.280000000,178.500000000,83,115,4,3,178.270000000,178.540000000,46,31,3,1,178.260000000,178.550000000,1,1,1,1,178.250000000,178.560000000,38,400,4,1,178.240000000,178.590000000,6,20,2,1,178.230000000,178.610000000,1,1,1,1,178.220000000,178.690000000,1,260,1,1,178.210000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.265528388Z,2022-01-03T11:27:43.265517735Z,10,2,10600,A,N,0,1135.000000000,100,130,10653,5024172,1135.000000000,1135.800000000,638,1,3,1,1134.530000000,1135.840000000,6,200,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,16,1,4,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.170000000,9,100,1,1,1133.500000000,1136.390000000,1,100,1,1,1133.050000000,1136.500000000,1,50,1,1,1133.000000000,1136.520000000,51,500,5,1,TSLA
2022-01-03T11:27:43.283909343Z,2022-01-03T11:27:43.283898932Z,10,2,7627,C,N,3,299.420000000,200,130,10411,5024181,299.640000000,299.700000000,5,69,3,1,299.500000000,299.800000000,43,8,2,2,299.460000000,299.900000000,1,100,1,1,299.420000000,299.920000000,68,93,2,2,299.320000000,299.930000000,101,20,2,1,299.300000000,299.940000000,1,1,1,1,299.150000000,299.950000000,3,236,2,2,299.140000000,299.980000000,20,18,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:43.285598926Z,2022-01-03T11:27:43.285587414Z,10,2,27,T,A,0,178.320000000,265,130,11512,5024184,178.320000000,178.450000000,498,70,2,2,178.300000000,178.490000000,767,83,7,2,178.280000000,178.500000000,83,115,4,3,178.270000000,178.540000000,46,31,3,1,178.260000000,178.550000000,1,1,1,1,178.250000000,178.560000000,38,400,4,1,178.240000000,178.590000000,6,20,2,1,178.230000000,178.610000000,1,1,1,1,178.220000000,178.690000000,1,260,1,1,178.210000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.285598926Z,2022-01-03T11:27:43.285587414Z,10,2,27,C,N,0,178.320000000,265,130,11512,5024184,178.320000000,178.450000000,233,70,2,2,178.300000000,178.490000000,767,83,7,2,178.280000000,178.500000000,83,115,4,3,178.270000000,178.540000000,46,31,3,1,178.260000000,178.550000000,1,1,1,1,178.250000000,178.560000000,38,400,4,1,178.240000000,178.590000000,6,20,2,1,178.230000000,178.610000000,1,1,1,1,178.220000000,178.690000000,1,260,1,1,178.210000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.285635933Z,2022-01-03T11:27:43.285625628Z,10,2,27,A,N,1,178.460000000,100,130,10305,5024185,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,100,7,1,178.280000000,178.490000000,83,83,4,2,178.270000000,178.500000000,46,115,3,3,178.260000000,178.540000000,1,31,1,1,178.250000000,178.550000000,38,1,4,1,178.240000000,178.560000000,6,400,2,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:43.306048400Z,2022-01-03T11:27:43.306036864Z,10,2,7119,T,N,0,337.720000000,30,130,11536,5024214,337.700000000,337.930000000,14,187,7,1,337.630000000,338.000000000,10,1,1,1,337.620000000,338.060000000,6,15,1,1,337.610000000,338.250000000,5,1,1,1,337.600000000,338.400000000,4,100,2,1,337.550000000,338.500000000,30,9,1,3,337.520000000,338.580000000,10,1,1,1,337.500000000,338.800000000,13,4,4,2,337.460000000,338.850000000,17,1526,1,1,337.370000000,338.900000000,10,1,1,1,MSFT
2022-01-03T11:27:43.306398674Z,2022-01-03T11:27:43.306388447Z,10,2,7119,A,N,0,337.890000000,187,130,10227,5024215,337.700000000,337.890000000,14,187,7,1,337.630000000,337.930000000,10,187,1,1,337.620000000,338.000000000,6,1,1,1,337.610000000,338.060000000,5,15,1,1,337.600000000,338.250000000,4,1,2,1,337.550000000,338.400000000,30,100,1,1,337.520000000,338.500000000,10,9,1,3,337.500000000,338.580000000,13,1,4,1,337.460000000,338.800000000,17,4,1,2,337.370000000,338.850000000,10,1526,1,1,MSFT
2022-01-03T11:27:43.306416407Z,2022-01-03T11:27:43.306406156Z,10,2,7119,C,N,1,337.930000000,187,130,10251,5024216,337.700000000,337.890000000,14,187,7,1,337.630000000,338.000000000,10,1,1,1,337.620000000,338.060000000,6,15,1,1,337.610000000,338.250000000,5,1,1,1,337.600000000,338.400000000,4,100,2,1,337.550000000,338.500000000,30,9,1,3,337.520000000,338.580000000,10,1,1,1,337.500000000,338.800000000,13,4,4,2,337.460000000,338.850000000,17,1526,1,1,337.370000000,338.900000000,10,1,1,1,MSFT
2022-01-03T11:27:43.306811779Z,2022-01-03T11:27:43.306800764Z,10,2,7119,T,N,0,337.720000000,14,130,11015,5024217,337.700000000,337.890000000,14,187,7,1,337.630000000,338.000000000,10,1,1,1,337.620000000,338.060000000,6,15,1,1,337.610000000,338.250000000,5,1,1,1,337.600000000,338.400000000,4,100,2,1,337.550000000,338.500000000,30,9,1,3,337.520000000,338.580000000,10,1,1,1,337.500000000,338.800000000,13,4,4,2,337.460000000,338.850000000,17,1526,1,1,337.370000000,338.900000000,10,1,1,1,MSFT
2022-01-03T11:27:43.313531570Z,2022-01-03T11:27:43.313521102Z,10,2,27,A,N,6,178.240000000,400,130,10468,5024223,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,100,7,1,178.280000000,178.490000000,83,83,4,2,178.270000000,178.500000000,46,115,3,3,178.260000000,178.540000000,1,31,1,1,178.250000000,178.550000000,38,1,4,1,178.240000000,178.560000000,406,400,3,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:43.324799202Z,2022-01-03T11:27:43.324785212Z,10,2,7627,T,A,0,299.640000000,3,0,13990,5024232,299.640000000,299.700000000,5,69,3,1,299.500000000,299.800000000,43,8,2,2,299.460000000,299.900000000,1,100,1,1,299.420000000,299.920000000,68,93,2,2,299.320000000,299.930000000,101,20,2,1,299.300000000,299.940000000,1,1,1,1,299.150000000,299.950000000,3,236,2,2,299.140000000,299.980000000,20,18,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:43.324799202Z,2022-01-03T11:27:43.324785212Z,10,2,7627,T,A,0,299.640000000,1,0,13990,5024233,299.640000000,299.700000000,2,69,2,1,299.500000000,299.800000000,43,8,2,2,299.460000000,299.900000000,1,100,1,1,299.420000000,299.920000000,68,93,2,2,299.320000000,299.930000000,101,20,2,1,299.300000000,299.940000000,1,1,1,1,299.150000000,299.950000000,3,236,2,2,299.140000000,299.980000000,20,18,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:43.324799202Z,2022-01-03T11:27:43.324785212Z,10,2,7627,T,A,0,299.640000000,1,130,13990,5024234,299.640000000,299.700000000,1,69,1,1,299.500000000,299.800000000,43,8,2,2,299.460000000,299.900000000,1,100,1,1,299.420000000,299.920000000,68,93,2,2,299.320000000,299.930000000,101,20,2,1,299.300000000,299.940000000,1,1,1,1,299.150000000,299.950000000,3,236,2,2,299.140000000,299.980000000,20,18,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:43.324799202Z,2022-01-03T11:27:43.324785212Z,10,2,7627,C,N,0,299.640000000,1,130,13990,5024234,299.500000000,299.700000000,43,69,2,1,299.460000000,299.800000000,1,8,1,2,299.420000000,299.900000000,68,100,2,1,299.320000000,299.920000000,101,93,2,2,299.300000000,299.930000000,1,20,1,1,299.150000000,299.940000000,3,1,2,1,299.140000000,299.950000000,20,236,1,2,299.120000000,299.980000000,100,18,1,1,299.000000000,299.990000000,240,201,12,2,298.950000000,300.000000000,2,665,2,33,NVDA
2022-01-03T11:27:43.331665731Z,2022-01-03T11:27:43.331655374Z,10,2,27,C,N,4,178.540000000,31,130,10357,5024243,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,100,7,1,178.280000000,178.490000000,83,83,4,2,178.270000000,178.500000000,46,115,3,3,178.260000000,178.550000000,1,1,1,1,178.250000000,178.560000000,38,400,4,1,178.240000000,178.590000000,406,20,3,1,178.230000000,178.610000000,1,1,1,1,178.220000000,178.690000000,1,260,1,1,178.210000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:43.331764385Z,2022-01-03T11:27:43.331753751Z,10,2,27,A,N,4,178.520000000,28,130,10634,5024244,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,100,7,1,178.280000000,178.490000000,83,83,4,2,178.270000000,178.500000000,46,115,3,3,178.260000000,178.520000000,1,28,1,1,178.250000000,178.550000000,38,1,4,1,178.240000000,178.560000000,406,400,3,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:43.331884376Z,2022-01-03T11:27:43.331873528Z,10,2,27,A,N,6,178.240000000,27,130,10848,5024245,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,100,7,1,178.280000000,178.490000000,83,83,4,2,178.270000000,178.500000000,46,115,3,3,178.260000000,178.520000000,1,28,1,1,178.250000000,178.550000000,38,1,4,1,178.240000000,178.560000000,433,400,4,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:43.331968203Z,2022-01-03T11:27:43.331958085Z,10,2,27,C,N,2,178.280000000,29,130,10118,5024246,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,100,7,1,178.280000000,178.490000000,54,83,3,2,178.270000000,178.500000000,46,115,3,3,178.260000000,178.520000000,1,28,1,1,178.250000000,178.550000000,38,1,4,1,178.240000000,178.560000000,433,400,4,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:43.375104539Z,2022-01-03T11:27:43.375093347Z,10,2,7627,A,N,3,299.400000000,200,130,11192,5024281,299.500000000,299.700000000,43,69,2,1,299.460000000,299.800000000,1,8,1,2,299.420000000,299.900000000,68,100,2,1,299.400000000,299.920000000,200,93,1,2,299.320000000,299.930000000,101,20,2,1,299.300000000,299.940000000,1,1,1,1,299.150000000,299.950000000,3,236,2,2,299.140000000,299.980000000,20,18,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:43.386570267Z,2022-01-03T11:27:43.386559661Z,10,2,10600,A,N,7,1136.350000000,6,130,10606,5024288,1135.000000000,1135.800000000,638,1,3,1,1134.530000000,1135.840000000,6,200,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,16,1,4,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.170000000,9,100,1,1,1133.500000000,1136.350000000,1,6,1,1,1133.050000000,1136.390000000,1,100,1,1,1133.000000000,1136.500000000,51,50,5,1,TSLA
2022-01-03T11:27:43.411621443Z,2022-01-03T11:27:43.411611123Z,10,2,10600,C,N,7,1136.350000000,6,130,10320,5024308,1135.000000000,1135.800000000,638,1,3,1,1134.530000000,1135.840000000,6,200,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,16,1,4,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.170000000,9,100,1,1,1133.500000000,1136.390000000,1,100,1,1,1133.050000000,1136.500000000,1,50,1,1,1133.000000000,1136.520000000,51,500,5,1,TSLA
2022-01-03T11:27:43.439603306Z,2022-01-03T11:27:43.439592286Z,10,2,27,A,N,2,178.480000000,400,130,11020,5024320,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,100,7,1,178.280000000,178.480000000,54,400,3,1,178.270000000,178.490000000,46,83,3,2,178.260000000,178.500000000,1,115,1,3,178.250000000,178.520000000,38,28,4,1,178.240000000,178.550000000,433,1,4,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:43.626455873Z,2022-01-03T11:27:43.626445530Z,10,2,10600,C,N,4,1136.000000000,2,130,10343,5024401,1135.000000000,1135.800000000,638,1,3,1,1134.530000000,1135.840000000,6,200,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,14,1,3,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.170000000,9,100,1,1,1133.500000000,1136.390000000,1,100,1,1,1133.050000000,1136.500000000,1,50,1,1,1133.000000000,1136.520000000,51,500,5,1,TSLA
2022-01-03T11:27:43.900426588Z,2022-01-03T11:27:43.900416067Z,10,2,10600,C,N,1,1135.840000000,200,130,10521,5024484,1135.000000000,1135.800000000,638,1,3,1,1134.530000000,1135.890000000,6,9,1,1,1134.500000000,1135.940000000,1,100,1,1,1134.300000000,1136.000000000,21,14,2,3,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.170000000,1021,100,3,1,1133.670000000,1136.390000000,9,100,1,1,1133.500000000,1136.500000000,1,50,1,1,1133.050000000,1136.520000000,1,500,1,1,1133.000000000,1136.530000000,51,1,5,1,TSLA
2022-01-03T11:27:44.192665010Z,2022-01-03T11:27:44.192654380Z,10,2,10600,A,N,0,1135.110000000,3,130,10630,5024624,1135.110000000,1135.800000000,3,1,1,1,1135.000000000,1135.890000000,638,9,3,1,1134.530000000,1135.940000000,6,100,1,1,1134.500000000,1136.000000000,1,14,1,3,1134.300000000,1136.030000000,21,1,2,1,1134.230000000,1136.170000000,2,100,1,1,1134.000000000,1136.390000000,1021,100,3,1,1133.670000000,1136.500000000,9,50,1,1,1133.500000000,1136.520000000,1,500,1,1,1133.050000000,1136.530000000,1,1,1,1,TSLA
2022-01-03T11:27:44.707552023Z,2022-01-03T11:27:44.707541468Z,10,2,7627,C,N,3,299.400000000,200,130,10555,5024838,299.500000000,299.700000000,43,69,2,1,299.460000000,299.800000000,1,8,1,2,299.420000000,299.900000000,68,100,2,1,299.320000000,299.920000000,101,93,2,2,299.300000000,299.930000000,1,20,1,1,299.150000000,299.940000000,3,1,2,1,299.140000000,299.950000000,20,236,1,2,299.120000000,299.980000000,100,18,1,1,299.000000000,299.990000000,240,201,12,2,298.950000000,300.000000000,2,665,2,33,NVDA
2022-01-03T11:27:44.763762511Z,2022-01-03T11:27:44.763751875Z,10,2,7627,A,N,3,299.380000000,200,130,10636,5024863,299.500000000,299.700000000,43,69,2,1,299.460000000,299.800000000,1,8,1,2,299.420000000,299.900000000,68,100,2,1,299.380000000,299.920000000,200,93,1,2,299.320000000,299.930000000,101,20,2,1,299.300000000,299.940000000,1,1,1,1,299.150000000,299.950000000,3,236,2,2,299.140000000,299.980000000,20,18,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:44.774286247Z,2022-01-03T11:27:44.774273438Z,10,2,10600,T,B,0,1135.800000000,1,130,12809,5024864,1135.110000000,1135.800000000,3,1,1,1,1135.000000000,1135.890000000,638,9,3,1,1134.530000000,1135.940000000,6,100,1,1,1134.500000000,1136.000000000,1,14,1,3,1134.300000000,1136.030000000,21,1,2,1,1134.230000000,1136.170000000,2,100,1,1,1134.000000000,1136.390000000,1021,100,3,1,1133.670000000,1136.500000000,9,50,1,1,1133.500000000,1136.520000000,1,500,1,1,1133.050000000,1136.530000000,1,1,1,1,TSLA
2022-01-03T11:27:44.774286247Z,2022-01-03T11:27:44.774273438Z,10,2,10600,C,N,0,1135.800000000,1,130,12809,5024864,1135.110000000,1135.890000000,3,9,1,1,1135.000000000,1135.940000000,638,100,3,1,1134.530000000,1136.000000000,6,14,1,3,1134.500000000,1136.030000000,1,1,1,1,1134.300000000,1136.170000000,21,100,2,1,1134.230000000,1136.390000000,2,100,1,1,1134.000000000,1136.500000000,1021,50,3,1,1133.670000000,1136.520000000,9,500,1,1,1133.500000000,1136.530000000,1,1,1,1,1133.050000000,1136.560000000,1,7,1,1,TSLA
2022-01-03T11:27:44.774304129Z,2022-01-03T11:27:44.774293968Z,10,2,10600,C,N,4,1136.170000000,100,130,10161,5024865,1135.110000000,1135.890000000,3,9,1,1,1135.000000000,1135.940000000,638,100,3,1,1134.530000000,1136.000000000,6,14,1,3,1134.500000000,1136.030000000,1,1,1,1,1134.300000000,1136.390000000,21,100,2,1,1134.230000000,1136.500000000,2,50,1,1,1134.000000000,1136.520000000,1021,500,3,1,1133.670000000,1136.530000000,9,1,1,1,1133.500000000,1136.560000000,1,7,1,1,1133.050000000,1136.780000000,1,10,1,1,TSLA
2022-01-03T11:27:44.774827912Z,2022-01-03T11:27:44.774817744Z,10,2,10600,C,N,1,1135.940000000,100,130,10168,5024866,1135.110000000,1135.890000000,3,9,1,1,1135.000000000,1136.000000000,638,14,3,3,1134.530000000,1136.030000000,6,1,1,1,1134.500000000,1136.390000000,1,100,1,1,1134.300000000,1136.500000000,21,50,2,1,1134.230000000,1136.520000000,2,500,1,1,1134.000000000,1136.530000000,1021,1,3,1,1133.670000000,1136.560000000,9,7,1,1,1133.500000000,1136.780000000,1,10,1,1,1133.050000000,1136.980000000,1,600,1,2,TSLA
2022-01-03T11:27:44.775566324Z,2022-01-03T11:27:44.775555929Z,10,2,10600,A,N,1,1135.940000000,100,130,10395,5024867,1135.110000000,1135.890000000,3,9,1,1,1135.000000000,1135.940000000,638,100,3,1,1134.530000000,1136.000000000,6,14,1,3,1134.500000000,1136.030000000,1,1,1,1,1134.300000000,1136.390000000,21,100,2,1,1134.230000000,1136.500000000,2,50,1,1,1134.000000000,1136.520000000,1021,500,3,1,1133.670000000,1136.530000000,9,1,1,1,1133.500000000,1136.560000000,1,7,1,1,1133.050000000,1136.780000000,1,10,1,1,TSLA
2022-01-03T11:27:44.776926912Z,2022-01-03T11:27:44.776916493Z,10,2,7627,C,N,3,299.380000000,200,130,10419,5024868,299.500000000,299.700000000,43,69,2,1,299.460000000,299.800000000,1,8,1,2,299.420000000,299.900000000,68,100,2,1,299.320000000,299.920000000,101,93,2,2,299.300000000,299.930000000,1,20,1,1,299.150000000,299.940000000,3,1,2,1,299.140000000,299.950000000,20,236,1,2,299.120000000,299.980000000,100,18,1,1,299.000000000,299.990000000,240,201,12,2,298.950000000,300.000000000,2,665,2,33,NVDA
2022-01-03T11:27:44.776938728Z,2022-01-03T11:27:44.776928531Z,10,2,7627,C,N,2,299.420000000,19,130,10197,5024869,299.500000000,299.700000000,43,69,2,1,299.460000000,299.800000000,1,8,1,2,299.420000000,299.900000000,49,100,1,1,299.320000000,299.920000000,101,93,2,2,299.300000000,299.930000000,1,20,1,1,299.150000000,299.940000000,3,1,2,1,299.140000000,299.950000000,20,236,1,2,299.120000000,299.980000000,100,18,1,1,299.000000000,299.990000000,240,201,12,2,298.950000000,300.000000000,2,665,2,33,NVDA
2022-01-03T11:27:44.777078837Z,2022-01-03T11:27:44.777068350Z,10,2,7627,A,N,3,299.350000000,18,130,10487,5024870,299.500000000,299.700000000,43,69,2,1,299.460000000,299.800000000,1,8,1,2,299.420000000,299.900000000,49,100,1,1,299.350000000,299.920000000,18,93,1,2,299.320000000,299.930000000,101,20,2,1,299.300000000,299.940000000,1,1,1,1,299.150000000,299.950000000,3,236,2,2,299.140000000,299.980000000,20,18,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
